"[{'date': '2005-09-27T00:00:00.000Z', 'close': 19.3, 'high': 21.4, 'low': 19.1, 'open': 21.05, 'volume': 2576944, 'adjClose': 18.1920173026, 'adjHigh': 20.1714595998, 'adjLow': 18.0034989886, 'adjOpen': 19.8415525503, 'adjVolume': 2576944, 'divCash': 0.0, 'splitFactor': 1.0}",,,,,,,,,,,,,
,22.527938525,22.527938525,21.0857734228,21.2554399054,4329491,23.9,2005-10-28T00:00:00.000Z,0.0,23.9,22.37,22.55,1.0,4329491
,23.2631599497,23.8946963017,22.622197682,22.622197682,1893834,24.68,2005-10-31T00:00:00.000Z,0.0,25.35,24.0,24.0,1.0,1893834
,23.5836410835,23.6401965777,23.2725858654,23.2820117811,2323861,25.02,2005-11-01T00:00:00.000Z,0.0,25.08,24.69,24.7,1.0,2323861
,25.9683977558,26.4868231194,23.7533075661,23.7815853133,7694906,27.55,2005-11-02T00:00:00.000Z,0.0,28.1,25.2,25.23,1.0,7694906
,26.2700270583,26.4868231194,26.0155273344,26.0155273344,2429223,27.87,2005-11-03T00:00:00.000Z,0.0,28.1,27.6,27.6,1.0,2429223
,27.1466372185,27.3351555325,26.1757679013,26.2040456484,2446649,28.8,2005-11-04T00:00:00.000Z,0.0,29.0,27.77,27.8,1.0,2446649
,27.2691741226,27.7404699076,26.750748759,27.3351555325,1305362,28.93,2005-11-07T00:00:00.000Z,0.0,29.43,28.38,29.0,1.0,1305362
,27.7404699076,27.9949696315,27.3351555325,27.4294146895,3739946,29.43,2005-11-08T00:00:00.000Z,0.0,29.7,29.0,29.1,1.0,3739946
,29.5031161437,29.5031161437,27.7404699076,27.7404699076,3518231,31.3,2005-11-09T00:00:00.000Z,0.0,31.3,29.43,29.43,1.0,3518231
,30.9170034988,32.0104097201,29.3617274082,29.3617274082,5224933,32.8,2005-11-10T00:00:00.000Z,0.0,33.96,31.15,31.15,1.0,5224933
,31.4354288623,32.0009838044,31.1055218128,31.1526513913,3173995,33.35,2005-11-11T00:00:00.000Z,0.0,33.95,33.0,33.05,1.0,3173995
,31.8124654904,32.5194091679,31.5296880194,31.5768175979,2839678,33.75,2005-11-14T00:00:00.000Z,0.0,34.5,33.45,33.5,1.0,2839678
,31.9350023945,31.9350023945,30.9547071616,31.8124654904,2035389,33.88,2005-11-15T00:00:00.000Z,0.0,33.88,32.84,33.75,1.0,2035389
,31.6710767549,31.9067246474,31.4825584408,31.5862435136,1454692,33.6,2005-11-16T00:00:00.000Z,0.0,33.85,33.4,33.51,1.0,1454692
,32.3497426853,32.5665387464,31.3223178739,31.4825584408,2712869,34.32,2005-11-17T00:00:00.000Z,0.0,34.55,33.23,33.4,1.0,2712869
,31.1526513913,32.3780204324,30.973558993,32.3780204324,1420375,33.05,2005-11-18T00:00:00.000Z,0.0,34.35,32.86,34.35,1.0,1420375
,30.153504327,30.8698739203,29.4654124809,30.8698739203,1705898,31.99,2005-11-21T00:00:00.000Z,0.0,32.75,31.26,32.75,1.0,1705898
,30.6342260278,30.8604480046,29.7858936147,30.153504327,1131099,32.5,2005-11-22T00:00:00.000Z,0.0,32.74,31.6,31.99,1.0,1131099
,31.1432254756,31.7464840805,30.3137448939,30.3514485567,1799732,33.04,2005-11-23T00:00:00.000Z,0.0,33.68,32.16,32.2,1.0,1799732
,30.9641330773,31.2940401268,30.8415961732,31.1149477285,371314,32.85,2005-11-25T00:00:00.000Z,0.0,33.2,32.72,33.01,1.0,371314
,31.4919843565,31.9067246474,31.1055218128,31.1526513913,1690080,33.41,2005-11-28T00:00:00.000Z,0.0,33.85,33.0,33.05,1.0,1690080
,31.0112626558,31.5768175979,30.7567629319,31.3882992838,1149062,32.9,2005-11-29T00:00:00.000Z,0.0,33.5,32.63,33.3,1.0,1149062
,31.6616508392,31.8595950689,31.0112626558,31.0112626558,1850134,33.59,2005-11-30T00:00:00.000Z,0.0,33.8,32.9,32.9,1.0,1850134
,32.3120390225,32.9341494588,32.0481133829,32.0481133829,996783,34.28,2005-12-01T00:00:00.000Z,0.0,34.94,34.0,34.0,1.0,996783
,32.3120390225,32.6607979035,32.2837612754,32.4251500109,1149062,34.28,2005-12-02T00:00:00.000Z,0.0,34.65,34.25,34.4,1.0,1149062
,30.4928372923,30.7661888476,29.5785234693,30.2383375683,3014477,32.35,2005-12-05T00:00:00.000Z,0.0,32.64,31.38,32.08,1.0,3014477
,31.6899285863,31.8124654904,30.2006339055,30.2006339055,2119571,33.62,2005-12-06T00:00:00.000Z,0.0,33.75,32.04,32.04,1.0,2119571
,32.0009838044,32.2177798655,31.3882992838,31.4825584408,2101609,33.95,2005-12-07T00:00:00.000Z,0.0,34.18,33.3,33.4,1.0,2101609
,31.7276322491,32.0292615515,31.605095345,32.0009838044,1028686,33.66,2005-12-08T00:00:00.000Z,0.0,33.98,33.53,33.95,1.0,1028686
,31.9350023945,32.1140947928,31.4354288623,31.4919843565,1098391,33.88,2005-12-09T00:00:00.000Z,0.0,34.07,33.35,33.41,1.0,1098391
,31.8218914061,31.9632801416,31.7747618276,31.8595950689,1130027,33.76,2005-12-12T00:00:00.000Z,0.0,33.91,33.71,33.8,1.0,1130027
,31.3411697053,31.8595950689,31.1526513913,31.8218914061,607775,33.25,2005-12-13T00:00:00.000Z,0.0,33.8,33.05,33.76,1.0,607775
,31.6145212607,31.7559099962,31.3411697053,31.4825584408,424665,33.54,2005-12-14T00:00:00.000Z,0.0,33.69,33.25,33.4,1.0,424665
,31.699354502,31.9350023945,31.4354288623,31.7087804177,841555,33.63,2005-12-15T00:00:00.000Z,0.0,33.88,33.35,33.64,1.0,841555
,33.1320936885,33.462000738,31.7464840805,31.7464840805,4415282,35.15,2005-12-16T00:00:00.000Z,0.0,35.5,33.68,33.68,1.0,4415282
,33.2263528455,33.4148711595,32.8870198803,33.1603714356,1011796,35.25,2005-12-19T00:00:00.000Z,0.0,35.45,34.89,35.18,1.0,1011796
,33.2923342554,33.4242970752,32.0669652143,33.2263528455,1513405,35.32,2005-12-20T00:00:00.000Z,0.0,35.46,34.02,35.25,1.0,1513405
,34.4140182238,34.8758880932,33.3017601711,33.3488897496,1879893,36.51,2005-12-21T00:00:00.000Z,0.0,37.0,35.33,35.38,1.0,1879893
,34.7156475262,34.9230176717,34.2632035726,34.4988514651,664343,36.83,2005-12-22T00:00:00.000Z,0.0,37.05,36.35,36.6,1.0,664343
,35.5639799393,35.8184796632,34.6213883692,34.6213883692,1321716,37.73,2005-12-23T00:00:00.000Z,0.0,38.0,36.73,36.73,1.0,1321716
,35.3094802154,36.5725529193,35.0644064072,35.8090537475,1277212,37.46,2005-12-27T00:00:00.000Z,0.0,38.8,37.2,37.99,1.0,1277212
,35.3000542997,35.9598683988,34.2632035726,35.8184796632,878820,37.45,2005-12-28T00:00:00.000Z,0.0,38.15,36.35,38.0,1.0,878820
,35.2340728898,35.7713500847,35.0549804915,35.3000542997,508847,37.38,2005-12-29T00:00:00.000Z,0.0,37.95,37.19,37.45,1.0,508847
,35.007850913,35.4225912038,34.8004807675,35.3943134567,463271,37.14,2005-12-30T00:00:00.000Z,0.0,37.58,36.92,37.55,1.0,463271
,35.3000542997,36.0824053029,34.7344993576,35.0644064072,2716354,37.45,2006-01-03T00:00:00.000Z,0.0,38.28,36.85,37.2,1.0,2716354
,36.9495895473,38.2692177455,35.5357021922,35.5357021922,5169973,39.2,2006-01-04T00:00:00.000Z,0.0,40.6,37.7,37.7,1.0,5169973
,37.4303112481,37.4303112481,36.676237992,36.9307377159,852279,39.71,2006-01-05T00:00:00.000Z,0.0,39.71,38.91,39.18,1.0,852279
,36.7610712333,37.4303112481,35.9504424831,37.4303112481,936193,39.0,2006-01-06T00:00:00.000Z,0.0,39.71,38.14,39.71,1.0,936193
,36.393460521,36.6479602449,36.2897754483,36.5725529193,591957,38.61,2006-01-09T00:00:00.000Z,0.0,38.88,38.5,38.8,1.0,591957
,35.6299613492,36.487719678,35.2529247212,36.393460521,512869,37.8,2006-01-10T00:00:00.000Z,0.0,38.71,37.4,38.61,1.0,512869
,32.802186639,35.6299613492,32.6607979035,35.6299613492,2612064,34.8,2006-01-11T00:00:00.000Z,0.0,37.8,34.65,37.8,1.0,2612064
,32.9812790373,33.3206120025,31.06781815,31.1055218128,5385791,34.99,2006-01-12T00:00:00.000Z,0.0,35.35,32.96,33.0,1.0,5385791
,32.0952429614,33.3865934124,31.3977251995,32.990704953,1968365,34.05,2006-01-13T00:00:00.000Z,0.0,35.42,33.31,35.0,1.0,1968365
,28.2777471026,31.6239471764,27.9195623059,31.6239471764,6303485,30.0,2006-01-17T00:00:00.000Z,0.0,33.55,29.62,33.55,1.0,6303485
,29.2203386726,29.3711533239,27.2220445441,27.4294146895,4755228,31.0,2006-01-18T00:00:00.000Z,0.0,31.16,28.88,29.1,1.0,4755228
,28.6453578149,29.4465606495,27.6556366663,29.0318203586,2298123,30.39,2006-01-19T00:00:00.000Z,0.0,31.24,29.34,30.8,1.0,2298123
,27.5613775093,28.5416727422,26.9581189044,28.5416727422,2114477,29.24,2006-01-20T00:00:00.000Z,0.0,30.28,28.6,30.28,1.0,2114477
,27.7310439919,28.3248766811,27.476544268,27.7970254018,1423056,29.42,2006-01-23T00:00:00.000Z,0.0,30.05,29.15,29.49,1.0,1423056
,29.239190504,29.6633567106,28.04209921,28.1834879455,1739678,31.02,2006-01-24T00:00:00.000Z,0.0,31.47,29.75,29.9,1.0,1739678
,29.2203386726,29.7010603734,28.9846907801,29.3617274082,2242091,31.0,2006-01-25T00:00:00.000Z,0.0,31.51,30.75,31.15,1.0,2242091
,28.5133949951,29.4559865652,28.2777471026,29.2674682511,841019,30.25,2006-01-26T00:00:00.000Z,0.0,31.25,30.0,31.05,1.0,841019
,27.2314704598,28.4662654166,26.6753414334,28.4662654166,1390349,28.89,2006-01-27T00:00:00.000Z,0.0,30.2,28.3,30.2,1.0,1390349
,27.3351555325,27.8818586431,27.0806558085,27.0806558085,2459249,29.0,2006-01-30T00:00:00.000Z,0.0,29.58,28.73,28.73,1.0,2459249
,27.6556366663,28.6642096463,27.3445814482,27.4953960994,1315282,29.34,2006-01-31T00:00:00.000Z,0.0,30.41,29.01,29.17,1.0,1315282
,27.6933403291,27.9195623059,26.7224710119,27.4294146895,2189812,29.38,2006-02-01T00:00:00.000Z,0.0,29.62,28.35,29.1,1.0,2189812
,28.2871730183,28.4662654166,27.3351555325,27.6933403291,2056836,30.01,2006-02-02T00:00:00.000Z,0.0,30.2,29.0,29.38,1.0,2056836
,27.853580896,28.2871730183,27.5236738465,28.2871730183,1065952,29.55,2006-02-03T00:00:00.000Z,0.0,30.01,29.2,30.01,1.0,1065952
,27.5896552564,27.9949696315,27.0146743986,27.5236738465,1476944,29.27,2006-02-06T00:00:00.000Z,0.0,29.7,28.66,29.2,1.0,1476944
,27.3351555325,27.759321739,26.9769707358,27.665062582,1313137,29.0,2006-02-07T00:00:00.000Z,0.0,29.45,28.62,29.35,1.0,1313137
,28.2683211869,28.9941166958,27.3445814482,27.4294146895,2331635,29.99,2006-02-08T00:00:00.000Z,0.0,30.76,29.01,29.1,1.0,2331635
,28.6076541521,28.7301910562,27.853580896,28.2306175241,1188740,30.35,2006-02-09T00:00:00.000Z,0.0,30.48,29.55,29.95,1.0,1188740
,28.2777471026,28.7490428876,28.0326732943,28.7490428876,1082306,30.0,2006-02-10T00:00:00.000Z,0.0,30.5,29.74,30.5,1.0,1082306
,29.3805792396,30.2571893997,28.7961724661,29.2674682511,2214477,31.17,2006-02-13T00:00:00.000Z,0.0,32.1,30.55,31.05,1.0,2214477
,30.9170034988,31.0112626558,29.6068012164,29.6916344577,1792493,32.8,2006-02-14T00:00:00.000Z,0.0,32.9,31.41,31.5,1.0,1792493
,31.8124654904,32.2366316969,30.4928372923,30.6813556063,2165684,33.75,2006-02-15T00:00:00.000Z,0.0,34.2,32.35,32.55,1.0,2165684
,31.4637066094,31.9538542259,31.2940401268,31.7276322491,655228,33.38,2006-02-16T00:00:00.000Z,0.0,33.9,33.2,33.66,1.0,655228
,31.2469105483,31.4731325251,30.4739854609,30.9170034988,847185,33.15,2006-02-17T00:00:00.000Z,0.0,33.39,32.33,32.8,1.0,847185
,30.6342260278,31.7182063334,29.5031161437,30.6342260278,2071582,32.5,2006-02-21T00:00:00.000Z,0.0,33.65,31.3,32.5,1.0,2071582
,31.7087804177,32.3308908539,31.3882992838,31.605095345,1708311,33.64,2006-02-22T00:00:00.000Z,0.0,34.3,33.3,33.53,1.0,1708311
,32.6607979035,33.0095567844,32.1140947928,32.2366316969,2483378,34.65,2006-02-23T00:00:00.000Z,0.0,35.02,34.07,34.2,1.0,2483378
,31.5956694293,32.0292615515,31.2751882954,32.0198356358,1753351,33.52,2006-02-24T00:00:00.000Z,0.0,33.98,33.18,33.97,1.0,1753351
,31.4354288623,32.1140947928,31.1997809698,31.9538542259,1443700,33.35,2006-02-27T00:00:00.000Z,0.0,34.07,33.1,33.9,1.0,1443700
,31.1903550541,31.5296880194,30.7284851848,31.3882992838,1094370,33.09,2006-02-28T00:00:00.000Z,0.0,33.45,32.6,33.3,1.0,1094370
,30.9170034988,32.1046688771,30.7284851848,31.1903550541,3081769,32.8,2006-03-01T00:00:00.000Z,0.0,34.06,32.6,33.09,1.0,3081769
,31.0112626558,31.2940401268,30.7284851848,30.9170034988,1041823,32.9,2006-03-02T00:00:00.000Z,0.0,33.2,32.6,32.8,1.0,1041823
,30.0403933386,30.7944665947,29.5219679751,30.7756147633,2401609,31.87,2006-03-03T00:00:00.000Z,0.0,32.67,31.32,32.65,1.0,2401609
,29.9838378444,30.1629302427,29.5785234693,30.0686710857,1826542,31.81,2006-03-06T00:00:00.000Z,0.0,32.0,31.38,31.9,1.0,1826542
,30.5493927865,30.9170034988,30.1629302427,30.2571893997,2190080,32.41,2006-03-07T00:00:00.000Z,0.0,32.8,32.0,32.1,1.0,2190080
,31.5391139351,31.9444283102,30.2571893997,30.5493927865,1854960,33.46,2006-03-08T00:00:00.000Z,0.0,33.89,32.1,32.41,1.0,1854960
,30.9641330773,31.4919843565,30.7284851848,31.4825584408,739678,32.85,2006-03-09T00:00:00.000Z,0.0,33.41,32.6,33.4,1.0,739678
,31.350595621,31.605095345,31.0395404029,31.0583922343,3012869,33.26,2006-03-10T00:00:00.000Z,0.0,33.53,32.93,32.95,1.0,3012869
,31.1526513913,31.7653359119,30.8981516674,31.3411697053,1335925,33.05,2006-03-13T00:00:00.000Z,0.0,33.7,32.78,33.25,1.0,1335925
,32.1423725399,32.5665387464,31.1997809698,31.1997809698,1444772,34.1,2006-03-14T00:00:00.000Z,0.0,34.55,33.1,33.1,1.0,1444772
,33.0566863629,33.462000738,32.2366316969,32.3120390225,2906434,35.07,2006-03-15T00:00:00.000Z,0.0,35.5,34.2,34.28,1.0,2906434
,33.1509455199,33.3206120025,32.802186639,33.179223267,1595979,35.17,2006-03-16T00:00:00.000Z,0.0,35.35,34.8,35.2,1.0,1595979
,33.3960193281,33.3960193281,32.8493162175,33.1320936885,1144504,35.43,2006-03-17T00:00:00.000Z,0.0,35.43,34.85,35.15,1.0,1144504
,34.8287585147,35.2812024683,33.3960193281,33.4148711595,2654960,36.95,2006-03-20T00:00:00.000Z,0.0,37.43,35.43,35.45,1.0,2654960
,34.8570362618,36.8270526432,34.5271292122,35.7713500847,4107239,36.98,2006-03-21T00:00:00.000Z,0.0,39.07,36.63,37.95,1.0,4107239
,37.3266261754,37.6942368877,34.9418695031,34.9418695031,5746649,39.6,2006-03-22T00:00:00.000Z,0.0,39.99,37.07,37.07,1.0,5746649
,36.864756306,37.6094036464,36.3086272797,37.3360520911,5390885,39.11,2006-03-23T00:00:00.000Z,0.0,39.9,38.52,39.61,1.0,5390885
,36.487719678,37.2323670184,36.3463309425,36.9495895473,2274531,38.71,2006-03-24T00:00:00.000Z,0.0,39.5,38.56,39.2,1.0,2274531
,36.9213118002,37.4868667423,36.8270526432,36.8553303903,3239410,39.17,2006-03-27T00:00:00.000Z,0.0,39.77,39.07,39.1,1.0,3239410
,35.4131652881,36.9495895473,35.2812024683,36.9307377159,3512601,37.57,2006-03-28T00:00:00.000Z,0.0,39.2,37.43,39.18,1.0,3512601
,35.5451281079,35.7713500847,34.6025365378,35.4131652881,2247721,37.71,2006-03-29T00:00:00.000Z,0.0,37.95,36.71,37.57,1.0,2247721
,35.3377579625,36.0258498087,35.0644064072,35.7713500847,1736193,37.49,2006-03-30T00:00:00.000Z,0.0,38.22,37.2,37.95,1.0,1736193
,37.7036628034,37.7225146348,35.4414430352,35.5357021922,5752011,40.0,2006-03-31T00:00:00.000Z,0.0,40.02,37.6,37.7,1.0,5752011
,37.3266261754,37.7036628034,36.9872932101,37.7036628034,2773727,39.6,2006-04-03T00:00:00.000Z,0.0,40.0,39.24,40.0,1.0,2773727
,37.213515187,38.2692177455,37.0438487044,37.7036628034,2390885,39.48,2006-04-04T00:00:00.000Z,0.0,40.6,39.3,40.0,1.0,2390885
,37.213515187,37.4491630795,36.7327934862,37.2323670184,1252815,39.48,2006-04-05T00:00:00.000Z,0.0,39.73,38.97,39.5,1.0,1252815
,37.8450515389,38.0147180215,36.8553303903,37.3266261754,4504021,40.15,2006-04-06T00:00:00.000Z,0.0,40.33,39.1,39.6,1.0,4504021
,37.3737557539,38.410606481,37.1852374399,37.9864402744,3709383,39.65,2006-04-07T00:00:00.000Z,0.0,40.75,39.45,40.3,1.0,3709383
,35.7430723376,37.3737557539,35.2057951427,37.3737557539,3420375,37.92,2006-04-10T00:00:00.000Z,0.0,39.65,37.35,39.65,1.0,3420375
,35.3471838782,36.1012571343,34.8758880932,35.7713500847,3175335,37.5,2006-04-11T00:00:00.000Z,0.0,38.3,37.0,37.95,1.0,3175335
,35.3471838782,35.7902019161,34.6496661163,35.3471838782,2941555,37.5,2006-04-12T00:00:00.000Z,0.0,37.97,36.76,37.5,1.0,2941555
,36.4123123524,36.8836081374,35.2340728898,35.290628384,3568097,38.63,2006-04-13T00:00:00.000Z,0.0,39.13,37.38,37.44,1.0,3568097
,34.7816289361,36.3840346053,34.4328700552,36.1955162913,5883646,36.9,2006-04-17T00:00:00.000Z,0.0,38.6,36.53,38.4,1.0,5883646
,34.9230176717,35.4414430352,34.7250734419,34.9701472502,4802949,37.05,2006-04-18T00:00:00.000Z,0.0,37.6,36.84,37.1,1.0,4802949
,36.2332199541,37.1852374399,35.0644064072,35.1586655642,5594638,38.44,2006-04-19T00:00:00.000Z,0.0,39.45,37.2,37.3,1.0,5594638
,35.8184796632,37.3643298382,35.7242205062,36.4311641838,3097587,38.0,2006-04-20T00:00:00.000Z,0.0,39.64,37.9,38.65,1.0,3097587
,35.5639799393,36.0729793872,34.1123889214,36.0729793872,4897855,37.73,2006-04-21T00:00:00.000Z,0.0,38.27,36.19,38.27,1.0,4897855
,39.4945867866,39.8716234146,36.7987748961,36.9967191258,8402949,41.9,2006-04-24T00:00:00.000Z,0.0,42.3,39.04,39.25,1.0,8402949
,40.2769377897,41.3797699267,38.6462543735,39.5888459436,6052815,42.73,2006-04-25T00:00:00.000Z,0.0,43.9,41.0,42.0,1.0,6052815
,40.522011598,40.7765113219,39.1835315684,39.9658825716,2991153,42.99,2006-04-26T00:00:00.000Z,0.0,43.26,41.57,42.4,1.0,2991153
,41.7568065548,42.1338431828,40.1166972228,40.522011598,3664075,44.3,2006-04-27T00:00:00.000Z,0.0,44.7,42.56,42.99,1.0,3664075
,40.7765113219,41.8322138804,40.3429191996,41.7568065548,3130027,43.26,2006-04-28T00:00:00.000Z,0.0,44.38,42.8,44.3,1.0,3130027
,41.1723997813,41.4740290838,40.710529912,40.710529912,2670509,43.68,2006-05-01T00:00:00.000Z,0.0,44.0,43.19,43.19,1.0,2670509
,42.7936572819,44.207544637,42.4166206538,42.5108798108,5336729,45.4,2006-05-02T00:00:00.000Z,0.0,46.9,45.0,45.1,1.0,5336729
,45.0558770501,45.6025801607,43.1424161628,43.5477305379,5646113,47.8,2006-05-03T00:00:00.000Z,0.0,48.38,45.77,46.2,1.0,5646113
,45.2915249426,46.3755052482,45.0087474716,45.6214319921,5637534,48.05,2006-05-04T00:00:00.000Z,0.0,49.2,47.75,48.4,1.0,5637534
,45.8005243904,46.036172283,45.1878398699,45.2915249426,1754155,48.59,2006-05-05T00:00:00.000Z,0.0,48.84,47.94,48.05,1.0,1754155
,44.584581265,46.9410601902,43.8116561776,46.2812460912,3686863,47.3,2006-05-08T00:00:00.000Z,0.0,49.8,46.48,49.1,1.0,3686863
,48.6660027635,49.1372985485,45.2915249426,45.4800432566,8641287,51.63,2006-05-09T00:00:00.000Z,0.0,52.13,48.05,48.25,1.0,8641287
,47.2238376613,49.184428127,46.5168939837,48.7602619205,4527346,50.1,2006-05-10T00:00:00.000Z,0.0,52.18,49.35,51.73,1.0,4527346
,46.3000979226,47.0258934316,45.2443953641,46.4226348267,3029223,49.12,2006-05-11T00:00:00.000Z,0.0,49.89,48.0,49.25,1.0,3029223
,45.2632471955,47.1013007572,45.0558770501,45.9513390417,1738606,48.02,2006-05-12T00:00:00.000Z,0.0,49.97,47.8,48.75,1.0,1738606
,46.8939306117,47.0824489258,45.941913126,46.0455981987,3254692,49.75,2006-05-15T00:00:00.000Z,0.0,49.95,48.74,48.85,1.0,3254692
,45.1030066286,46.7525418762,44.8013773262,46.6582827192,2024933,47.85,2006-05-16T00:00:00.000Z,0.0,49.6,47.53,49.5,1.0,2024933
,43.9530449131,44.8202291576,43.1612679942,44.7730995791,2830563,46.63,2006-05-17T00:00:00.000Z,0.0,47.55,45.79,47.5,1.0,2830563
,44.207544637,44.8108032419,43.9718967445,44.0661559015,2274799,46.9,2006-05-18T00:00:00.000Z,0.0,47.54,46.65,46.75,1.0,2274799
,44.678840422,45.6968393177,44.1604150585,44.678840422,4321716,47.4,2006-05-19T00:00:00.000Z,0.0,48.48,46.85,47.4,1.0,4321716
,44.301803794,44.7730995791,43.1329902471,44.678840422,3854692,47.0,2006-05-22T00:00:00.000Z,0.0,47.5,45.76,47.4,1.0,3854692
,42.5957130522,44.5374516865,42.5014538951,44.3583592882,2848525,45.19,2006-05-23T00:00:00.000Z,0.0,47.25,45.09,47.06,1.0,2848525
,41.3043626011,42.7559536191,40.3052155368,42.6993981249,4654155,43.82,2006-05-24T00:00:00.000Z,0.0,45.36,42.76,45.3,1.0,4654155
,41.3797699267,42.2092505084,40.9084741417,41.7096769763,1760858,43.9,2006-05-25T00:00:00.000Z,0.0,44.78,43.4,44.25,1.0,1760858
,43.7079711049,44.019026323,41.8039361333,41.8039361333,4821180,46.37,2006-05-26T00:00:00.000Z,0.0,46.7,44.35,44.35,1.0,4821180
,42.0490099415,43.4723232123,41.3326403482,43.3592122239,2706971,44.61,2006-05-30T00:00:00.000Z,0.0,46.12,43.85,46.0,1.0,2706971
,44.019026323,44.584581265,42.4166206538,42.4166206538,4916354,46.7,2006-05-31T00:00:00.000Z,0.0,47.3,45.0,45.0,1.0,4916354
,43.5948601164,44.1604150585,42.9350460174,43.0575829215,5622788,46.25,2006-06-01T00:00:00.000Z,0.0,46.85,45.55,45.68,1.0,5622788
,43.2178234884,44.1227113957,42.6522685464,43.6042860321,3268633,45.85,2006-06-02T00:00:00.000Z,0.0,46.81,45.25,46.26,1.0,3268633
,42.0207321944,43.9153412503,41.5682882408,42.8407868604,3372654,44.58,2006-06-05T00:00:00.000Z,0.0,46.59,44.1,45.45,1.0,3372654
,43.6231378635,43.6325637792,41.9924544473,42.4354724852,3842895,46.28,2006-06-06T00:00:00.000Z,0.0,46.29,44.55,45.02,1.0,3842895
,44.1981187213,44.8956364832,43.3969158867,43.830508009,4686595,46.89,2006-06-07T00:00:00.000Z,0.0,47.63,46.04,46.5,1.0,4686595
,44.4714702766,44.584581265,42.9821755959,44.301803794,5468633,47.18,2006-06-08T00:00:00.000Z,0.0,47.3,45.6,47.0,1.0,5468633
,45.0747288815,46.2812460912,44.4714702766,44.4714702766,2232708,47.82,2006-06-09T00:00:00.000Z,0.0,49.1,47.18,47.18,1.0,2232708
